Domain Code,Domain,Area Code (ISO3),Area,Element Code,Element,Item Code,Item,Year Code,Year,Unit,Value,Flag,Flag Description,Note
"FS","Suite of Food Security Indicators","DNK","Denmark","6121","Value","21035","Cereal import dependency ratio (percent) (3-year average)","20022004","2002-2004","%","-7","F","FAO estimate",""
"FS","Suite of Food Security Indicators","DNK","Denmark","6121","Value","21035","Cereal import dependency ratio (percent) (3-year average)","20032005","2003-2005","%","-2.9","F","FAO estimate",""
"FS","Suite of Food Security Indicators","DJI","Djibouti","6121","Value","21035","Cereal import dependency ratio (percent) (3-year average)","20012003","2001-2003","%","100","F","FAO estimate",""
"FS","Suite of Food Security Indicators","DJI","Djibouti","6121","Value","21035","Cereal import dependency ratio (percent) (3-year average)","20022004","2002-2004","%","100","F","FAO estimate",""
"FS","Suite of Food Security Indicators","DJI","Djibouti","6121","Value","21035","Cereal import dependency ratio (percent) (3-year average)","20032005","2003-2005","%","100","F","FAO estimate",""
"FS","Suite of Food Security Indicators","DMA","Dominica","6121","Value","21035","Cereal import dependency ratio (percent) (3-year average)","20012003","2001-2003","%","100","F","FAO estimate",""
"FS","Suite of Food Security Indicators","DMA","Dominica","6121","Value","21035","Cereal import dependency ratio (percent) (3-year average)","20022004","2002-2004","%","100","F","FAO estimate",""
"FS","Suite of Food Security Indicators","DMA","Dominica","6121","Value","21035","Cereal import dependency ratio (percent) (3-year average)","20032005","2003-2005","%","100","F","FAO estimate",""
"FS","Suite of Food Security Indicators","DOM","Dominican Republic","6121","Value","21035","Cereal import dependency ratio (percent) (3-year average)","20012003","2001-2003","%","74.5","F","FAO estimate",""
"FS","Suite of Food Security Indicators","DOM","Dominican Republic","6121","Value","21035","Cereal import dependency ratio (percent) (3-year average)","20022004","2002-2004","%","71.8","F","FAO estimate",""
"FS","Suite of Food Security Indicators","DOM","Dominican Republic","6121","Value","21035","Cereal import dependency ratio (percent) (3-year average)","20032005","2003-2005","%","73.6","F","FAO estimate",""
"FS","Suite of Food Security Indicators","ECU","Ecuador","6121","Value","21035","Cereal import dependency ratio (percent) (3-year average)","20012003","2001-2003","%","32.2","F","FAO estimate",""
"FS","Suite of Food Security Indicators","ECU","Ecuador","6121","Value","21035","Cereal import dependency ratio (percent) (3-year average)","20022004","2002-2004","%","31.8","F","FAO estimate",""
"FS","Suite of Food Security Indicators","ECU","Ecuador","6121","Value","21035","Cereal import dependency ratio (percent) (3-year average)","20032005","2003-2005","%","32.6","F","FAO estimate",""
"FS","Suite of Food Security Indicators","EGY","Egypt","6121","Value","21035","Cereal import dependency ratio (percent) (3-year average)","20012003","2001-2003","%","32.3","F","FAO estimate",""
"FS","Suite of Food Security Indicators","EGY","Egypt","6121","Value","21035","Cereal import dependency ratio (percent) (3-year average)","20022004","2002-2004","%","28.7","F","FAO estimate",""
"FS","Suite of Food Security Indicators","EGY","Egypt","6121","Value","21035","Cereal import dependency ratio (percent) (3-year average)","20032005","2003-2005","%","27.8","F","FAO estimate",""
"FS","Suite of Food Security Indicators","SLV","El Salvador","6121","Value","21035","Cereal import dependency ratio (percent) (3-year average)","20012003","2001-2003","%","46.4","F","FAO estimate",""
"FS","Suite of Food Security Indicators","SLV","El Salvador","6121","Value","21035","Cereal import dependency ratio (percent) (3-year average)","20022004","2002-2004","%","45.9","F","FAO estimate",""
"FS","Suite of Food Security Indicators","SLV","El Salvador","6121","Value","21035","Cereal import dependency ratio (percent) (3-year average)","20032005","2003-2005","%","45.5","F","FAO estimate",""
"FS","Suite of Food Security Indicators","GNQ","Equatorial Guinea","6121","Value","21035","Cereal import dependency ratio (percent) (3-year average)","20012003","2001-2003","%","","F","FAO estimate",""
"FS","Suite of Food Security Indicators","GNQ","Equatorial Guinea","6121","Value","21035","Cereal import dependency ratio (percent) (3-year average)","20022004","2002-2004","%","","F","FAO estimate",""
"FS","Suite of Food Security Indicators","GNQ","Equatorial Guinea","6121","Value","21035","Cereal import dependency ratio (percent) (3-year average)","20032005","2003-2005","%","","F","FAO estimate",""
"FS","Suite of Food Security Indicators","ERI","Eritrea","6121","Value","21035","Cereal import dependency ratio (percent) (3-year average)","20012003","2001-2003","%","","F","FAO estimate",""
"FS","Suite of Food Security Indicators","ERI","Eritrea","6121","Value","21035","Cereal import dependency ratio (percent) (3-year average)","20022004","2002-2004","%","","F","FAO estimate",""
"FS","Suite of Food Security Indicators","ERI","Eritrea","6121","Value","21035","Cereal import dependency ratio (percent) (3-year average)","20032005","2003-2005","%","","F","FAO estimate",""
"FS","Suite of Food Security Indicators","EST","Estonia","6121","Value","21035","Cereal import dependency ratio (percent) (3-year average)","20012003","2001-2003","%","24.9","F","FAO estimate",""
"FS","Suite of Food Security Indicators","EST","Estonia","6121","Value","21035","Cereal import dependency ratio (percent) (3-year average)","20022004","2002-2004","%","26.4","F","FAO estimate",""
"FS","Suite of Food Security Indicators","EST","Estonia","6121","Value","21035","Cereal import dependency ratio (percent) (3-year average)","20032005","2003-2005","%","17.4","F","FAO estimate",""
"FS","Suite of Food Security Indicators","SWZ","Eswatini","6121","Value","21035","Cereal import dependency ratio (percent) (3-year average)","20012003","2001-2003","%","68.9","F","FAO estimate",""
"FS","Suite of Food Security Indicators","SWZ","Eswatini","6121","Value","21035","Cereal import dependency ratio (percent) (3-year average)","20022004","2002-2004","%","71","F","FAO estimate",""
"FS","Suite of Food Security Indicators","SWZ","Eswatini","6121","Value","21035","Cereal import dependency ratio (percent) (3-year average)","20032005","2003-2005","%","72.2","F","FAO estimate",""
"FS","Suite of Food Security Indicators","ETH","Ethiopia","6121","Value","21035","Cereal import dependency ratio (percent) (3-year average)","20012003","2001-2003","%","11.9","F","FAO estimate",""
"FS","Suite of Food Security Indicators","ETH","Ethiopia","6121","Value","21035","Cereal import dependency ratio (percent) (3-year average)","20022004","2002-2004","%","10.1","F","FAO estimate",""
"FS","Suite of Food Security Indicators","ETH","Ethiopia","6121","Value","21035","Cereal import dependency ratio (percent) (3-year average)","20032005","2003-2005","%","10.1","F","FAO estimate",""
"FS","Suite of Food Security Indicators","FJI","Fiji","6121","Value","21035","Cereal import dependency ratio (percent) (3-year average)","20012003","2001-2003","%","100","F","FAO estimate",""
"FS","Suite of Food Security Indicators","FJI","Fiji","6121","Value","21035","Cereal import dependency ratio (percent) (3-year average)","20022004","2002-2004","%","76.7","F","FAO estimate",""
"FS","Suite of Food Security Indicators","FJI","Fiji","6121","Value","21035","Cereal import dependency ratio (percent) (3-year average)","20032005","2003-2005","%","76.9","F","FAO estimate",""
"FS","Suite of Food Security Indicators","FIN","Finland","6121","Value","21035","Cereal import dependency ratio (percent) (3-year average)","20012003","2001-2003","%","-15.7","F","FAO estimate",""
"FS","Suite of Food Security Indicators","FIN","Finland","6121","Value","21035","Cereal import dependency ratio (percent) (3-year average)","20022004","2002-2004","%","-12.5","F","FAO estimate",""
"FS","Suite of Food Security Indicators","FIN","Finland","6121","Value","21035","Cereal import dependency ratio (percent) (3-year average)","20032005","2003-2005","%","-11.6","F","FAO estimate",""
"FS","Suite of Food Security Indicators","FRA","France","6121","Value","21035","Cereal import dependency ratio (percent) (3-year average)","20012003","2001-2003","%","-82.4","F","FAO estimate",""
"FS","Suite of Food Security Indicators","FRA","France","6121","Value","21035","Cereal import dependency ratio (percent) (3-year average)","20022004","2002-2004","%","-81.9","F","FAO estimate",""
"FS","Suite of Food Security Indicators","FRA","France","6121","Value","21035","Cereal import dependency ratio (percent) (3-year average)","20032005","2003-2005","%","-84.7","F","FAO estimate",""
"FS","Suite of Food Security Indicators","PYF","French Polynesia","6121","Value","21035","Cereal import dependency ratio (percent) (3-year average)","20012003","2001-2003","%","","F","FAO estimate",""
"FS","Suite of Food Security Indicators","PYF","French Polynesia","6121","Value","21035","Cereal import dependency ratio (percent) (3-year average)","20022004","2002-2004","%","","F","FAO estimate",""
"FS","Suite of Food Security Indicators","PYF","French Polynesia","6121","Value","21035","Cereal import dependency ratio (percent) (3-year average)","20032005","2003-2005","%","","F","FAO estimate",""
"FS","Suite of Food Security Indicators","GAB","Gabon","6121","Value","21035","Cereal import dependency ratio (percent) (3-year average)","20012003","2001-2003","%","81.1","F","FAO estimate",""
"FS","Suite of Food Security Indicators","GAB","Gabon","6121","Value","21035","Cereal import dependency ratio (percent) (3-year average)","20022004","2002-2004","%","74.4","F","FAO estimate",""
"FS","Suite of Food Security Indicators","GAB","Gabon","6121","Value","21035","Cereal import dependency ratio (percent) (3-year average)","20032005","2003-2005","%","67.9","F","FAO estimate",""
"FS","Suite of Food Security Indicators","GMB","Gambia","6121","Value","21035","Cereal import dependency ratio (percent) (3-year average)","20012003","2001-2003","%","37.9","F","FAO estimate",""
"FS","Suite of Food Security Indicators","GMB","Gambia","6121","Value","21035","Cereal import dependency ratio (percent) (3-year average)","20022004","2002-2004","%","37.7","F","FAO estimate",""
"FS","Suite of Food Security Indicators","GMB","Gambia","6121","Value","21035","Cereal import dependency ratio (percent) (3-year average)","20032005","2003-2005","%","40.3","F","FAO estimate",""
"FS","Suite of Food Security Indicators","GEO","Georgia","6121","Value","21035","Cereal import dependency ratio (percent) (3-year average)","20012003","2001-2003","%","53.9","F","FAO estimate",""
"FS","Suite of Food Security Indicators","GEO","Georgia","6121","Value","21035","Cereal import dependency ratio (percent) (3-year average)","20022004","2002-2004","%","61.8","F","FAO estimate",""
"FS","Suite of Food Security Indicators","GEO","Georgia","6121","Value","21035","Cereal import dependency ratio (percent) (3-year average)","20032005","2003-2005","%","68.1","F","FAO estimate",""
"FS","Suite of Food Security Indicators","DEU","Germany","6121","Value","21035","Cereal import dependency ratio (percent) (3-year average)","20012003","2001-2003","%","-20.1","F","FAO estimate",""
"FS","Suite of Food Security Indicators","DEU","Germany","6121","Value","21035","Cereal import dependency ratio (percent) (3-year average)","20022004","2002-2004","%","-16.8","F","FAO estimate",""
"FS","Suite of Food Security Indicators","DEU","Germany","6121","Value","21035","Cereal import dependency ratio (percent) (3-year average)","20032005","2003-2005","%","-15.4","F","FAO estimate",""
"FS","Suite of Food Security Indicators","GHA","Ghana","6121","Value","21035","Cereal import dependency ratio (percent) (3-year average)","20012003","2001-2003","%","32.2","F","FAO estimate",""
"FS","Suite of Food Security Indicators","GHA","Ghana","6121","Value","21035","Cereal import dependency ratio (percent) (3-year average)","20022004","2002-2004","%","37.8","F","FAO estimate",""
"FS","Suite of Food Security Indicators","GHA","Ghana","6121","Value","21035","Cereal import dependency ratio (percent) (3-year average)","20032005","2003-2005","%","41.6","F","FAO estimate",""
"FS","Suite of Food Security Indicators","GRC","Greece","6121","Value","21035","Cereal import dependency ratio (percent) (3-year average)","20012003","2001-2003","%","23.4","F","FAO estimate",""
"FS","Suite of Food Security Indicators","GRC","Greece","6121","Value","21035","Cereal import dependency ratio (percent) (3-year average)","20022004","2002-2004","%","25.7","F","FAO estimate",""
"FS","Suite of Food Security Indicators","GRC","Greece","6121","Value","21035","Cereal import dependency ratio (percent) (3-year average)","20032005","2003-2005","%","23.4","F","FAO estimate",""
"FS","Suite of Food Security Indicators","GRL","Greenland","6121","Value","21035","Cereal import dependency ratio (percent) (3-year average)","20012003","2001-2003","%","","F","FAO estimate",""
"FS","Suite of Food Security Indicators","GRL","Greenland","6121","Value","21035","Cereal import dependency ratio (percent) (3-year average)","20022004","2002-2004","%","","F","FAO estimate",""
"FS","Suite of Food Security Indicators","GRL","Greenland","6121","Value","21035","Cereal import dependency ratio (percent) (3-year average)","20032005","2003-2005","%","","F","FAO estimate",""
"FS","Suite of Food Security Indicators","GRD","Grenada","6121","Value","21035","Cereal import dependency ratio (percent) (3-year average)","20012003","2001-2003","%","86.1","F","FAO estimate",""
"FS","Suite of Food Security Indicators","GRD","Grenada","6121","Value","21035","Cereal import dependency ratio (percent) (3-year average)","20022004","2002-2004","%","74.3","F","FAO estimate",""
"FS","Suite of Food Security Indicators","GRD","Grenada","6121","Value","21035","Cereal import dependency ratio (percent) (3-year average)","20032005","2003-2005","%","87.8","F","FAO estimate",""
"FS","Suite of Food Security Indicators","GTM","Guatemala","6121","Value","21035","Cereal import dependency ratio (percent) (3-year average)","20012003","2001-2003","%","48.7","F","FAO estimate",""
"FS","Suite of Food Security Indicators","GTM","Guatemala","6121","Value","21035","Cereal import dependency ratio (percent) (3-year average)","20022004","2002-2004","%","50.1","F","FAO estimate",""
"FS","Suite of Food Security Indicators","GTM","Guatemala","6121","Value","21035","Cereal import dependency ratio (percent) (3-year average)","20032005","2003-2005","%","50.5","F","FAO estimate",""
"FS","Suite of Food Security Indicators","GIN","Guinea","6121","Value","21035","Cereal import dependency ratio (percent) (3-year average)","20012003","2001-2003","%","23.3","F","FAO estimate",""
"FS","Suite of Food Security Indicators","GIN","Guinea","6121","Value","21035","Cereal import dependency ratio (percent) (3-year average)","20022004","2002-2004","%","19.9","F","FAO estimate",""
"FS","Suite of Food Security Indicators","GIN","Guinea","6121","Value","21035","Cereal import dependency ratio (percent) (3-year average)","20032005","2003-2005","%","16.9","F","FAO estimate",""
"FS","Suite of Food Security Indicators","GNB","Guinea-Bissau","6121","Value","21035","Cereal import dependency ratio (percent) (3-year average)","20012003","2001-2003","%","43.7","F","FAO estimate",""
"FS","Suite of Food Security Indicators","GNB","Guinea-Bissau","6121","Value","21035","Cereal import dependency ratio (percent) (3-year average)","20022004","2002-2004","%","48","F","FAO estimate",""
"FS","Suite of Food Security Indicators","GNB","Guinea-Bissau","6121","Value","21035","Cereal import dependency ratio (percent) (3-year average)","20032005","2003-2005","%","47.8","F","FAO estimate",""
"FS","Suite of Food Security Indicators","GUY","Guyana","6121","Value","21035","Cereal import dependency ratio (percent) (3-year average)","20012003","2001-2003","%","-44.8","F","FAO estimate",""
"FS","Suite of Food Security Indicators","GUY","Guyana","6121","Value","21035","Cereal import dependency ratio (percent) (3-year average)","20022004","2002-2004","%","-47.9","F","FAO estimate",""
"FS","Suite of Food Security Indicators","GUY","Guyana","6121","Value","21035","Cereal import dependency ratio (percent) (3-year average)","20032005","2003-2005","%","-59.8","F","FAO estimate",""
"FS","Suite of Food Security Indicators","HTI","Haiti","6121","Value","21035","Cereal import dependency ratio (percent) (3-year average)","20012003","2001-2003","%","59.9","F","FAO estimate",""
"FS","Suite of Food Security Indicators","HTI","Haiti","6121","Value","21035","Cereal import dependency ratio (percent) (3-year average)","20022004","2002-2004","%","62.7","F","FAO estimate",""
"FS","Suite of Food Security Indicators","HTI","Haiti","6121","Value","21035","Cereal import dependency ratio (percent) (3-year average)","20032005","2003-2005","%","62.9","F","FAO estimate",""
"FS","Suite of Food Security Indicators","HND","Honduras","6121","Value","21035","Cereal import dependency ratio (percent) (3-year average)","20012003","2001-2003","%","50.4","F","FAO estimate",""
"FS","Suite of Food Security Indicators","HND","Honduras","6121","Value","21035","Cereal import dependency ratio (percent) (3-year average)","20022004","2002-2004","%","50.4","F","FAO estimate",""
"FS","Suite of Food Security Indicators","HND","Honduras","6121","Value","21035","Cereal import dependency ratio (percent) (3-year average)","20032005","2003-2005","%","55.1","F","FAO estimate",""
"FS","Suite of Food Security Indicators","HUN","Hungary","6121","Value","21035","Cereal import dependency ratio (percent) (3-year average)","20012003","2001-2003","%","-39.3","F","FAO estimate",""
"FS","Suite of Food Security Indicators","HUN","Hungary","6121","Value","21035","Cereal import dependency ratio (percent) (3-year average)","20022004","2002-2004","%","-34.8","F","FAO estimate",""
"FS","Suite of Food Security Indicators","HUN","Hungary","6121","Value","21035","Cereal import dependency ratio (percent) (3-year average)","20032005","2003-2005","%","-34.7","F","FAO estimate",""
"FS","Suite of Food Security Indicators","ISL","Iceland","6121","Value","21035","Cereal import dependency ratio (percent) (3-year average)","20012003","2001-2003","%","","F","FAO estimate",""
"FS","Suite of Food Security Indicators","ISL","Iceland","6121","Value","21035","Cereal import dependency ratio (percent) (3-year average)","20022004","2002-2004","%","","F","FAO estimate",""
"FS","Suite of Food Security Indicators","ISL","Iceland","6121","Value","21035","Cereal import dependency ratio (percent) (3-year average)","20032005","2003-2005","%","","F","FAO estimate",""
"FS","Suite of Food Security Indicators","IND","India","6121","Value","21035","Cereal import dependency ratio (percent) (3-year average)","20012003","2001-2003","%","-4.3","F","FAO estimate",""
"FS","Suite of Food Security Indicators","IND","India","6121","Value","21035","Cereal import dependency ratio (percent) (3-year average)","20022004","2002-2004","%","-4.7","F","FAO estimate",""
"FS","Suite of Food Security Indicators","IND","India","6121","Value","21035","Cereal import dependency ratio (percent) (3-year average)","20032005","2003-2005","%","-4","F","FAO estimate",""
"FS","Suite of Food Security Indicators","IDN","Indonesia","6121","Value","21035","Cereal import dependency ratio (percent) (3-year average)","20012003","2001-2003","%","12.6","F","FAO estimate",""
"FS","Suite of Food Security Indicators","IDN","Indonesia","6121","Value","21035","Cereal import dependency ratio (percent) (3-year average)","20022004","2002-2004","%","13.3","F","FAO estimate",""
"FS","Suite of Food Security Indicators","IDN","Indonesia","6121","Value","21035","Cereal import dependency ratio (percent) (3-year average)","20032005","2003-2005","%","11.5","F","FAO estimate",""
"FS","Suite of Food Security Indicators","IRN","Iran (Islamic Republic of)","6121","Value","21035","Cereal import dependency ratio (percent) (3-year average)","20012003","2001-2003","%","29.6","F","FAO estimate",""
"FS","Suite of Food Security Indicators","IRN","Iran (Islamic Republic of)","6121","Value","21035","Cereal import dependency ratio (percent) (3-year average)","20022004","2002-2004","%","21.3","F","FAO estimate",""
"FS","Suite of Food Security Indicators","IRN","Iran (Islamic Republic of)","6121","Value","21035","Cereal import dependency ratio (percent) (3-year average)","20032005","2003-2005","%","18.4","F","FAO estimate",""
"FS","Suite of Food Security Indicators","IRQ","Iraq","6121","Value","21035","Cereal import dependency ratio (percent) (3-year average)","20012003","2001-2003","%","53.7","F","FAO estimate",""
"FS","Suite of Food Security Indicators","IRQ","Iraq","6121","Value","21035","Cereal import dependency ratio (percent) (3-year average)","20022004","2002-2004","%","42","F","FAO estimate",""
"FS","Suite of Food Security Indicators","IRQ","Iraq","6121","Value","21035","Cereal import dependency ratio (percent) (3-year average)","20032005","2003-2005","%","46.6","F","FAO estimate",""
"FS","Suite of Food Security Indicators","IRL","Ireland","6121","Value","21035","Cereal import dependency ratio (percent) (3-year average)","20012003","2001-2003","%","23.7","F","FAO estimate",""
"FS","Suite of Food Security Indicators","IRL","Ireland","6121","Value","21035","Cereal import dependency ratio (percent) (3-year average)","20022004","2002-2004","%","25.6","F","FAO estimate",""
"FS","Suite of Food Security Indicators","IRL","Ireland","6121","Value","21035","Cereal import dependency ratio (percent) (3-year average)","20032005","2003-2005","%","24.3","F","FAO estimate",""
"FS","Suite of Food Security Indicators","ISR","Israel","6121","Value","21035","Cereal import dependency ratio (percent) (3-year average)","20012003","2001-2003","%","87.8","F","FAO estimate",""
"FS","Suite of Food Security Indicators","ISR","Israel","6121","Value","21035","Cereal import dependency ratio (percent) (3-year average)","20022004","2002-2004","%","92.7","F","FAO estimate",""
"FS","Suite of Food Security Indicators","ISR","Israel","6121","Value","21035","Cereal import dependency ratio (percent) (3-year average)","20032005","2003-2005","%","90.1","F","FAO estimate",""
"FS","Suite of Food Security Indicators","ITA","Italy","6121","Value","21035","Cereal import dependency ratio (percent) (3-year average)","20012003","2001-2003","%","22.5","F","FAO estimate",""
"FS","Suite of Food Security Indicators","ITA","Italy","6121","Value","21035","Cereal import dependency ratio (percent) (3-year average)","20022004","2002-2004","%","23.3","F","FAO estimate",""
"FS","Suite of Food Security Indicators","ITA","Italy","6121","Value","21035","Cereal import dependency ratio (percent) (3-year average)","20032005","2003-2005","%","22.4","F","FAO estimate",""
"FS","Suite of Food Security Indicators","JAM","Jamaica","6121","Value","21035","Cereal import dependency ratio (percent) (3-year average)","20012003","2001-2003","%","99.1","F","FAO estimate",""
"FS","Suite of Food Security Indicators","JAM","Jamaica","6121","Value","21035","Cereal import dependency ratio (percent) (3-year average)","20022004","2002-2004","%","95.5","F","FAO estimate",""
"FS","Suite of Food Security Indicators","JAM","Jamaica","6121","Value","21035","Cereal import dependency ratio (percent) (3-year average)","20032005","2003-2005","%","100","F","FAO estimate",""
"FS","Suite of Food Security Indicators","JPN","Japan","6121","Value","21035","Cereal import dependency ratio (percent) (3-year average)","20012003","2001-2003","%","76.9","F","FAO estimate",""
"FS","Suite of Food Security Indicators","JPN","Japan","6121","Value","21035","Cereal import dependency ratio (percent) (3-year average)","20022004","2002-2004","%","77.7","F","FAO estimate",""
"FS","Suite of Food Security Indicators","JPN","Japan","6121","Value","21035","Cereal import dependency ratio (percent) (3-year average)","20032005","2003-2005","%","78.1","F","FAO estimate",""
"FS","Suite of Food Security Indicators","JOR","Jordan","6121","Value","21035","Cereal import dependency ratio (percent) (3-year average)","20012003","2001-2003","%","94.4","F","FAO estimate",""
"FS","Suite of Food Security Indicators","JOR","Jordan","6121","Value","21035","Cereal import dependency ratio (percent) (3-year average)","20022004","2002-2004","%","98.4","F","FAO estimate",""
"FS","Suite of Food Security Indicators","JOR","Jordan","6121","Value","21035","Cereal import dependency ratio (percent) (3-year average)","20032005","2003-2005","%","98.8","F","FAO estimate",""
"FS","Suite of Food Security Indicators","KAZ","Kazakhstan","6121","Value","21035","Cereal import dependency ratio (percent) (3-year average)","20012003","2001-2003","%","-53.2","F","FAO estimate",""
"FS","Suite of Food Security Indicators","KAZ","Kazakhstan","6121","Value","21035","Cereal import dependency ratio (percent) (3-year average)","20022004","2002-2004","%","-52","F","FAO estimate",""
"FS","Suite of Food Security Indicators","KAZ","Kazakhstan","6121","Value","21035","Cereal import dependency ratio (percent) (3-year average)","20032005","2003-2005","%","-45.8","F","FAO estimate",""
"FS","Suite of Food Security Indicators","KEN","Kenya","6121","Value","21035","Cereal import dependency ratio (percent) (3-year average)","20012003","2001-2003","%","20.1","F","FAO estimate",""
"FS","Suite of Food Security Indicators","KEN","Kenya","6121","Value","21035","Cereal import dependency ratio (percent) (3-year average)","20022004","2002-2004","%","18.2","F","FAO estimate",""
"FS","Suite of Food Security Indicators","KEN","Kenya","6121","Value","21035","Cereal import dependency ratio (percent) (3-year average)","20032005","2003-2005","%","19.7","F","FAO estimate",""
"FS","Suite of Food Security Indicators","KIR","Kiribati","6121","Value","21035","Cereal import dependency ratio (percent) (3-year average)","20012003","2001-2003","%","","F","FAO estimate",""
"FS","Suite of Food Security Indicators","KIR","Kiribati","6121","Value","21035","Cereal import dependency ratio (percent) (3-year average)","20022004","2002-2004","%","","F","FAO estimate",""
"FS","Suite of Food Security Indicators","KIR","Kiribati","6121","Value","21035","Cereal import dependency ratio (percent) (3-year average)","20032005","2003-2005","%","","F","FAO estimate",""
"FS","Suite of Food Security Indicators","KWT","Kuwait","6121","Value","21035","Cereal import dependency ratio (percent) (3-year average)","20012003","2001-2003","%","96.3","F","FAO estimate",""
"FS","Suite of Food Security Indicators","KWT","Kuwait","6121","Value","21035","Cereal import dependency ratio (percent) (3-year average)","20022004","2002-2004","%","100","F","FAO estimate",""
"FS","Suite of Food Security Indicators","KWT","Kuwait","6121","Value","21035","Cereal import dependency ratio (percent) (3-year average)","20032005","2003-2005","%","100","F","FAO estimate",""
"FS","Suite of Food Security Indicators","KGZ","Kyrgyzstan","6121","Value","21035","Cereal import dependency ratio (percent) (3-year average)","20012003","2001-2003","%","6.9","F","FAO estimate",""
"FS","Suite of Food Security Indicators","KGZ","Kyrgyzstan","6121","Value","21035","Cereal import dependency ratio (percent) (3-year average)","20022004","2002-2004","%","7.6","F","FAO estimate",""
"FS","Suite of Food Security Indicators","KGZ","Kyrgyzstan","6121","Value","21035","Cereal import dependency ratio (percent) (3-year average)","20032005","2003-2005","%","10.5","F","FAO estimate",""
"FS","Suite of Food Security Indicators","LAO","Lao People's Democratic Republic","6121","Value","21035","Cereal import dependency ratio (percent) (3-year average)","20012003","2001-2003","%","2.7","F","FAO estimate",""
"FS","Suite of Food Security Indicators","LAO","Lao People's Democratic Republic","6121","Value","21035","Cereal import dependency ratio (percent) (3-year average)","20022004","2002-2004","%","2.3","F","FAO estimate",""
"FS","Suite of Food Security Indicators","LAO","Lao People's Democratic Republic","6121","Value","21035","Cereal import dependency ratio (percent) (3-year average)","20032005","2003-2005","%","1.4","F","FAO estimate",""
"FS","Suite of Food Security Indicators","LVA","Latvia","6121","Value","21035","Cereal import dependency ratio (percent) (3-year average)","20012003","2001-2003","%","-5.6","F","FAO estimate",""
"FS","Suite of Food Security Indicators","LVA","Latvia","6121","Value","21035","Cereal import dependency ratio (percent) (3-year average)","20022004","2002-2004","%","-3.7","F","FAO estimate",""
"FS","Suite of Food Security Indicators","LVA","Latvia","6121","Value","21035","Cereal import dependency ratio (percent) (3-year average)","20032005","2003-2005","%","-12.7","F","FAO estimate",""
"FS","Suite of Food Security Indicators","LBN","Lebanon","6121","Value","21035","Cereal import dependency ratio (percent) (3-year average)","20012003","2001-2003","%","88.6","F","FAO estimate",""
"FS","Suite of Food Security Indicators","LBN","Lebanon","6121","Value","21035","Cereal import dependency ratio (percent) (3-year average)","20022004","2002-2004","%","90.3","F","FAO estimate",""
"FS","Suite of Food Security Indicators","LBN","Lebanon","6121","Value","21035","Cereal import dependency ratio (percent) (3-year average)","20032005","2003-2005","%","89.2","F","FAO estimate",""
"FS","Suite of Food Security Indicators","LSO","Lesotho","6121","Value","21035","Cereal import dependency ratio (percent) (3-year average)","20012003","2001-2003","%","50.5","F","FAO estimate",""
"FS","Suite of Food Security Indicators","LSO","Lesotho","6121","Value","21035","Cereal import dependency ratio (percent) (3-year average)","20022004","2002-2004","%","51.6","F","FAO estimate",""
"FS","Suite of Food Security Indicators","LSO","Lesotho","6121","Value","21035","Cereal import dependency ratio (percent) (3-year average)","20032005","2003-2005","%","43.8","F","FAO estimate",""
"FS","Suite of Food Security Indicators","LBR","Liberia","6121","Value","21035","Cereal import dependency ratio (percent) (3-year average)","20012003","2001-2003","%","64.1","F","FAO estimate",""
"FS","Suite of Food Security Indicators","LBR","Liberia","6121","Value","21035","Cereal import dependency ratio (percent) (3-year average)","20022004","2002-2004","%","73.3","F","FAO estimate",""
"FS","Suite of Food Security Indicators","LBR","Liberia","6121","Value","21035","Cereal import dependency ratio (percent) (3-year average)","20032005","2003-2005","%","80.2","F","FAO estimate",""
"FS","Suite of Food Security Indicators","LBY","Libya","6121","Value","21035","Cereal import dependency ratio (percent) (3-year average)","20012003","2001-2003","%","","F","FAO estimate",""
"FS","Suite of Food Security Indicators","LBY","Libya","6121","Value","21035","Cereal import dependency ratio (percent) (3-year average)","20022004","2002-2004","%","","F","FAO estimate",""
"FS","Suite of Food Security Indicators","LBY","Libya","6121","Value","21035","Cereal import dependency ratio (percent) (3-year average)","20032005","2003-2005","%","","F","FAO estimate",""
"FS","Suite of Food Security Indicators","LTU","Lithuania","6121","Value","21035","Cereal import dependency ratio (percent) (3-year average)","20012003","2001-2003","%","-9.9","F","FAO estimate",""
"FS","Suite of Food Security Indicators","LTU","Lithuania","6121","Value","21035","Cereal import dependency ratio (percent) (3-year average)","20022004","2002-2004","%","-11.1","F","FAO estimate",""
"FS","Suite of Food Security Indicators","LTU","Lithuania","6121","Value","21035","Cereal import dependency ratio (percent) (3-year average)","20032005","2003-2005","%","-24.1","F","FAO estimate",""
"FS","Suite of Food Security Indicators","LUX","Luxembourg","6121","Value","21035","Cereal import dependency ratio (percent) (3-year average)","20012003","2001-2003","%","6.1","F","FAO estimate",""
"FS","Suite of Food Security Indicators","LUX","Luxembourg","6121","Value","21035","Cereal import dependency ratio (percent) (3-year average)","20022004","2002-2004","%","12.7","F","FAO estimate",""
"FS","Suite of Food Security Indicators","LUX","Luxembourg","6121","Value","21035","Cereal import dependency ratio (percent) (3-year average)","20032005","2003-2005","%","9.1","F","FAO estimate",""
"FS","Suite of Food Security Indicators","MDG","Madagascar","6121","Value","21035","Cereal import dependency ratio (percent) (3-year average)","20012003","2001-2003","%","11.4","F","FAO estimate",""
